munisid,muni_name,autonomia,province,adj_impact,gdppc,religious,c_secondplus,trust2,log_pop,age,class_upper,civil_married,longitude,latitude,dist_river,dist_sea
2072,Pedro-Rodríguez,8,5,0,19826.142578125,2.125,0.33340001106262207,NA,5.123963832855225,49.125,0.125,0.375,-4.7841410636901855,40.937164306640625,82.46392822265625,368.12109375
2073,Peguerinos,8,5,0,19308.462890625,NA,0.6913999915122986,NA,5.799092769622803,NA,NA,NA,-4.226752281188965,40.64866256713867,108.6336441040039,408.9511413574219
2074,Baños de Valdearados,8,9,0,19065.67578125,NA,0.3874000012874603,NA,5.921578407287598,49,0,NA,-3.5564472675323486,41.77037811279297,18.092365264892578,241.34288024902344
2075,Peñalba de Ávila,8,5,0,19967.912109375,NA,0.7882000207901001,NA,4.744932174682617,NA,NA,NA,-4.721860885620117,40.795989990234375,104.23137664794922,388.3930969238281
2076,Piedrahíta,8,5,0.034090910106897354,18675.037109375,2.75,0.6029999852180481,NA,7.595890045166016,46.5,0.25,0.625,-5.338413238525391,40.46992492675781,92.47138214111328,375.92529296875
2077,Fulleda,9,25,0,20239.4375,1.7000000476837158,0.6599999666213989,NA,4.584967613220215,53.29999923706055,0.20000000298023224,NA,1.034157395362854,41.46107864379883,61.29745864868164,56.3317985534668
2078,Piedralaves,8,5,0,18129.18359375,1.4285714626312256,0.6067999601364136,NA,7.725329875946045,49.25,0.0625,0.75,-4.711350917816162,40.32115173339844,50.08251190185547,448.5439147949219
2079,Poveda,8,5,0,19775.34375,NA,0.13750000298023224,NA,4.025351524353027,NA,NA,NA,-5.088030815124512,40.57456970214844,94.34793853759766,400.8612365722656
2080,Poyales del Hoyo,8,5,0,18945.171875,NA,0.5138000249862671,NA,6.272877216339111,NA,NA,NA,-5.1621856689453125,40.171226501464844,47.81378936767578,404.45904541015625
2081,Salobral,8,5,0,19916.34375,NA,0.6723999977111816,NA,4.8121843338012695,NA,NA,NA,-4.806366443634033,40.611026763916016,92.84783172607422,415.93670654296875
2082,Pozanco,8,5,0,20506.10546875,NA,0.6909999847412109,NA,4.043051242828369,NA,NA,NA,-4.6676106452941895,40.802223205566406,105.05038452148438,387.2481689453125
2083,Pradosegar,8,5,0,19072.744140625,NA,0.26579999923706055,NA,4.9416422843933105,NA,NA,NA,-5.0762104988098145,40.54133224487305,89.326995849609375,402.9149475097656
2084,Salvadiós,8,5,0,20376.115234375,NA,0.3832000195980072,NA,4.406719207763672,NA,NA,NA,-5.0800042152404785,40.887969970703125,76.935516357421875,378.8624267578125
2085,Puerto Castilla,8,5,0,19243.84765625,NA,0.5628999471664429,NA,4.718498706817627,NA,NA,NA,-5.632532119750977,40.27210235595703,66.93401336669922,350.1158447265625
2086,Rasueros,8,5,0,19651.396484375,NA,0.34880000352859497,NA,5.351858139038086,NA,NA,NA,-5.06699275970459,41.02190017700195,58.682945251464844,359.182861328125
2087,Zapardiel de la Cañada,8,5,0,19308.08203125,NA,0.21389999985694885,NA,4.634728908538818,NA,NA,NA,-5.317042350769043,40.60422897338867,108.59040832519531,375.00714111328125
2088,Riocabado,8,5,0,19729.201171875,NA,0.40220001339912415,NA,5.056245803833008,NA,NA,NA,-4.801431179046631,40.83735656738281,96.32402801513672,382.85882568359375
2089,San Bartolomé de Béjar,8,5,0,19960.263671875,NA,0.25,NA,3.7841897010803223,NA,NA,NA,-5.672854423522949,40.39179611206055,84.82847595214844,341.6429748535156
2090,San Bartolomé de Corneja,8,5,0,19735.328125,NA,0.12770000100135803,NA,4.077537536621094,NA,NA,NA,-5.376350402832031,40.489723205566406,95.15491485595703,371.2644348144531
2091,San Bartolomé de Pinares,8,5,0,17958.12890625,NA,0.531000018119812,NA,6.395261764526367,NA,NA,NA,-4.483277320861816,40.538475036621094,85.6983413696289,425.5419616699219
2092,Riofrío,8,5,0,18656.26171875,NA,0.18450000882148743,NA,5.48479700088501,NA,NA,NA,-4.7549824714660645,40.53959655761719,82.00914764404297,426.0121154785156
2093,Rivilla de Barajas,8,5,0,19615.2734375,NA,0.75,NA,4.234106540679932,NA,NA,NA,-5.012173652648926,40.88397979736328,79.78209686279297,378.4404296875
2094,Sanchidrián,8,5,0,19821.3515625,NA,0.4505999982357025,NA,6.683361053466797,45,0.2222222238779068,NA,-4.585724830627441,40.893310546875,95.9693832397461,373.7204284667969
2095,Sanchorreja,8,5,0,19455.365234375,2.75,0.5385000109672546,NA,4.442651271820068,58.375,0,NA,-4.881179332733154,40.67889404296875,103.83592987060547,406.68682861328125
2096,San Esteban de los Patos,8,5,0,21074.0546875,NA,0.3571000099182129,NA,3.4965076446533203,NA,NA,NA,-4.631290435791016,40.74007034301758,111.58358764648438,396.24298095703125
2097,San García de Ingelmos,8,5,0,19446.396484375,3.125,0.24480000138282776,NA,4.454347133636475,53.875,NA,NA,-5.1138105392456055,40.76401901245117,93.87049102783203,394.7987060546875
2098,Saelices de Mayorga,8,47,0,19891.8046875,NA,0.3571999967098236,NA,4.844187259674072,NA,NA,NA,-5.205748081207275,42.212432861328125,104.77227783203125,189.13995361328125
2099,San Esteban del Valle,8,5,0.006493506487458944,17721.076171875,NA,0.35190001130104065,NA,6.704414367675781,NA,NA,NA,-4.959511756896973,40.28623962402344,49.99372863769531,422.4973449707031
2100,San Esteban de Zapardiel,8,5,0,20033.345703125,NA,0.30160000920295715,NA,3.6888794898986816,NA,NA,NA,-4.895198822021484,41.098106384277344,56.93132781982422,345.640380859375
2101,San Juan de la Encinilla,8,5,0,20223.947265625,NA,0.3050999939441681,NA,4.605170249938965,NA,NA,NA,-4.832402229309082,40.82240295410156,96.444427490234375,385.30126953125
2102,San Juan de la Nava,8,5,0,18807.96875,NA,0.40639999508857727,NA,6.257667541503906,NA,NA,NA,-4.6762518882751465,40.4675178527832,71.5207290649414,436.159912109375
2103,San Juan del Molinillo,8,5,0,18646.775390625,2.875,0.2078000009059906,NA,5.497168064117432,52.875,NA,NA,-4.845083236694336,40.46842956542969,72.892059326171875,430.06671142578125
2104,San Juan del Olmo,8,5,0,19210.359375,2.625,0.18709999322891235,NA,4.762174129486084,52.875,0,NA,-5.062779426574707,40.638389587402344,102.519775390625,402.3603820800781
2105,San Lorenzo de Tormes,8,5,0,20985.09765625,NA,0.1599999964237213,NA,3.8066625595092773,NA,NA,NA,-5.496639251708984,40.376007080078125,79.283721923828125,361.2951965332031
2106,San Martín del Pimpollar,8,5,0,18854.8984375,NA,0.48479998111724854,NA,5.2257466316223145,NA,NA,NA,-5.043881893157959,40.360130310058594,63.26704788208008,411.12646484375
2107,San Miguel de Corneja,8,5,0,19672.953125,NA,0.17970000207424164,NA,4.158883094787598,NA,NA,NA,-5.279084205627441,40.49159622192383,92.28630828857422,381.8914489746094
2108,Adrada de Haza,8,9,0,19585.283203125,NA,0.3118000030517578,NA,5.438079357147217,NA,NA,NA,-3.818124771118164,41.59811782836914,10.638114929199219,271.4072265625
2109,San Miguel de Serrezuela,8,5,0,19067.287109375,2.5,0.2093999981880188,NA,4.948760032653809,53.75,0.125,NA,-5.2723917961120605,40.69265365600586,102.89431762695312,378.24505615234375
2110,San Pascual,8,5,0.011363636702299118,20622.06640625,NA,0.41029998660087585,NA,3.891820192337036,NA,NA,NA,-4.743673801422119,40.892520904541016,89.93598937988281,374.38433837890625
2111,San Pablo de la Moraleja,8,47,0.011363636702299118,20034.658203125,NA,0.4345000088214874,NA,4.852030277252197,NA,NA,NA,-4.779737949371338,41.15665054321289,51.82487106323242,335.89306640625
2112,San Pedro del Arroyo,8,5,0,19351.521484375,2.222222328186035,0.5752999782562256,NA,6.131226539611816,52,0.1111111119389534,0.5555555820465088,-4.869822025299072,40.79380416870117,98.2007064819336,389.82464599609375
2113,Santa Cruz del Valle,8,5,0.006493506487458944,18241.376953125,NA,0.40700000524520874,NA,6.0258660316467285,NA,NA,NA,-4.997790336608887,40.21405029296875,41.750343322753906,420.7055358886719
2114,Santa María del Arroyo,8,5,0,19243.84765625,NA,0.5640999674797058,NA,4.718498706817627,NA,NA,NA,-4.93831729888916,40.60041046142578,93.97955322265625,416.8210754394531
2115,Santa María del Berrocal,8,5,0,19123.54296875,NA,0.45229998230934143,NA,6.040254592895508,NA,NA,NA,-5.415273666381836,40.50694274902344,97.659423828125,366.5698547363281
2116,Santa María de los Caballeros,8,5,0,20395.05078125,NA,0.18699999153614044,NA,4.382026672363281,NA,NA,NA,-5.454959869384766,40.38633346557617,80.29815673828125,365.5193176269531
2117,Abejar,8,42,0,19272.158203125,NA,0.3725999891757965,NA,5.846438884735107,NA,NA,NA,-2.785855293273926,41.80044937133789,12.710149765014648,230.7439727783203
2118,Santa María del Tiétar,8,5,0,19972.904296875,NA,0.617900013923645,NA,6.291569232940674,NA,NA,NA,-4.5497541427612305,40.30514144897461,51.155086517333984,459.61077880859375
2119,Santiago del Collado,8,5,0,18863.1875,NA,0.23259998857975006,NA,5.214935779571533,NA,NA,NA,-5.338696479797363,40.42723083496094,86.26457977294922,377.04327392578125
2120,San Vicente de Arévalo,8,5,0,19986.359375,NA,0.3384000062942505,NA,5.303304672241211,49.11111068725586,0,NA,-4.803585052490234,40.96433639526367,78.08583068847656,364.295654296875
2121,Santo Domingo de las Posadas,8,5,0,20404.6953125,NA,0.39239999651908875,NA,4.369447708129883,NA,NA,NA,-4.64034366607666,40.79689407348633,106.76099395751953,387.9461975097656
2122,Santo Tomé de Zabarcos,8,5,0,20475.83984375,NA,0.42000001668930054,NA,4.276666164398193,NA,NA,NA,-4.901294231414795,40.78763198852539,97.52812957763672,391.050048828125
2123,Serranillos,8,5,0,18563.4765625,2.0999999046325684,0.31139999628067017,NA,5.605802059173584,54.400001525878906,0,NA,-4.906291961669922,40.32825469970703,54.63228988647461,427.051513671875
2124,Sigeres,8,5,0,19862.2421875,NA,0.5,NA,3.9120230674743652,NA,NA,NA,-4.937189102172852,40.79372024536133,95.13740539550781,390.57244873046875
2125,Sinlabajos,8,5,0,20046.734375,NA,0.4317000210285187,NA,4.836281776428223,NA,NA,NA,-4.843005657196045,41.077301025390625,60.92596435546875,348.1097412109375
2126,Solana de Ávila,8,5,0,19040.56640625,NA,0.3836999833583832,NA,4.983606815338135,NA,NA,NA,-5.646713733673096,40.3306884765625,75.59017181396484,346.5113220214844
2127,Solana de Rioalmar,8,5,0,18834.556640625,NA,0.3521999716758728,NA,5.2522735595703125,NA,NA,NA,-5.008957862854004,40.74336242675781,99.47357177734375,398.8253479003906
2128,Solosancho,8,5,0,17625.765625,3.3333332538604736,0.46619999408721924,NA,6.828711986541748,48.44444274902344,0,0.8888888955116272,-4.9145941734313965,40.54049301147461,84.85147857666016,420.7000427246094
2129,Sotalbo,8,5,0,18698.78125,NA,0.42149999737739563,NA,5.429345607757568,NA,NA,NA,-4.864967346191406,40.512142181396484,79.57997131347656,426.8099365234375
2130,Bañuelos de Bureba,8,9,0,20228.794921875,NA,0.9473000168800354,NA,3.4339871406555176,NA,NA,NA,-3.272367000579834,42.50356674194336,38.513038635253906,127.3087158203125
2131,Sotillo de la Adrada,8,5,0.006493506487458944,17866.357421875,1.9032257795333862,0.5643999576568604,NA,8.456380844116211,50.90322494506836,0.22580644488334656,0.5483871102333069,-4.5959296226501465,40.294273376464844,48.02458190917969,461.2055358886719
2132,"Tiemblo, El",8,5,0.012987012974917889,17637.46484375,1.875,0.5156999826431274,NA,8.366602897644043,46.125,0,0.5,-4.4951934814453125,40.388893127441406,64.55118560791016,447.3695068359375
2133,Beratón,8,42,0,20114.134765625,NA,0.5313000082969666,NA,3.5835189819335938,NA,NA,NA,-1.827074408531189,41.72268295288086,53.49061965942383,237.8890838623047
2134,Tiñosillos,8,5,0,18625.634765625,NA,0.4032999873161316,NA,6.68959903717041,NA,NA,NA,-4.712585926055908,40.94926452636719,83.01319885253906,365.89208984375
2135,Valdecasa,8,5,0,19709.767578125,NA,0.45160001516342163,NA,4.110873699188232,NA,NA,NA,-5.014527797698975,40.667877197265625,105.5196533203125,407.17578125
2136,Tolbaños,8,5,0,19323.1171875,NA,0.25220000743865967,NA,4.6151204109191895,NA,NA,NA,-4.584100723266602,40.755096435546875,114.32506561279297,393.9716491699219
2137,Tormellas,8,5,0,19722.44140625,NA,0.14419999718666077,NA,4.094344615936279,NA,NA,NA,-5.505300045013428,40.30719757080078,69.52892303466797,362.61273193359375
2138,Tornadizos de Ávila,8,5,0,18269.67578125,2.25,0.40470001101493835,NA,5.988961219787598,57.125,0.25,0.625,-4.609597206115723,40.603824615478516,92.02587127685547,416.11712646484375
2139,Tórtoles,8,5,0,19661.064453125,NA,0.2736000120639801,NA,4.174387454986572,NA,NA,NA,-5.273370265960693,40.571903228759766,102.11528015136719,380.5360412597656
2140,"Torre, La",8,5,0,18527.677734375,NA,0.3780999779701233,NA,5.652489185333252,NA,NA,NA,-4.965635776519775,40.60780334472656,95.80235290527344,413.6624450683594
2141,Vega de Santa María,8,5,0,20255.248046875,NA,0.3919999897480011,NA,4.564348220825195,NA,NA,NA,-4.6572041511535645,40.8378791809082,100.47358703613281,381.9913635253906
2142,Velayos,8,5,0,19676.373046875,NA,0.5063999891281128,NA,5.513428688049316,NA,NA,NA,-4.603675842285156,40.84718322753906,101.33576202392578,380.5048828125
2143,Viñegra de Moraña,8,5,0,20710.76171875,NA,0.33329999446868896,NA,3.97029185295105,NA,NA,NA,-4.925766468048096,40.8518180847168,87.84205627441406,381.9715576171875
2144,Villaflor,8,5,0,19129.5703125,NA,0.5328999757766724,NA,4.867534637451172,NA,NA,NA,-4.880786895751953,40.750457763671875,103.4291763305664,396.25567626953125
2145,Villafranca de la Sierra,8,5,0,19094.97265625,NA,0.2401999980211258,NA,4.912654876708984,NA,NA,NA,-5.167118549346924,40.487796783447266,85.81451416015625,394.27752685546875
2146,Villanueva de Gómez,8,5,0,19051.14453125,NA,0.43709999322891235,NA,4.969813346862793,NA,NA,NA,-4.699215412139893,40.88697814941406,92.14798736572266,374.9591064453125
2147,Villanueva del Aceral,8,5,0,20258.220703125,NA,0.42500001192092896,NA,4.948760032653809,NA,NA,NA,-4.865626811981201,41.04214859008789,65.54463195800781,353.4920959472656
2148,Villanueva del Campillo,8,5,0,19300.673828125,NA,0.2190999984741211,NA,4.644391059875488,NA,NA,NA,-5.1922478675842285,40.58403015136719,99.7564926147461,389.1837463378906
2149,Villar de Corneja,8,5,0,19943.03125,NA,0.1469999998807907,NA,3.8066625595092773,NA,NA,NA,-5.441825866699219,40.47722244262695,93.42584991455078,364.407958984375
2150,Villarejo del Valle,8,5,0,18279.34375,2.875,0.4629000127315521,NA,5.976350784301758,54.625,0.125,0.5,-4.986144065856934,40.32749938964844,56.60282897949219,418.3595275878906
2151,Villatoro,8,5,0.011363636702299118,18834.556640625,2.1111111640930176,0.2994999885559082,NA,5.2522735595703125,48.33333206176758,0.1428571492433548,0.2222222238779068,-5.098941802978516,40.529754638671875,88.5460433959961,400.6935729980469
2152,Zapardiel de la Ribera,8,5,0,19230.27734375,1.8571428060531616,0.41880002617836,0.05011424794793129,4.736198425292969,53.28571319580078,NA,NA,-5.314581394195557,40.30847930908203,69.3487319946289,383.21929931640625
2153,San Juan de Gredos,8,5,0,18522.314453125,NA,0.37289997935295105,NA,5.659482002258301,NA,NA,NA,-5.241599082946777,40.35634994506836,73.69202423095703,389.6580810546875
2154,Sestao,16,48,0,24380.81640625,1.2439024448394775,0.6610000133514404,-0.04332397133111954,10.250192642211914,45.78620529174805,0.13475176692008972,0.4933333396911621,-2.9989173412323,43.30815887451172,82.5173568725586,3.0766098499298096
2155,Santa María del Cubillo,8,5,0,18370.146484375,NA,0.7235000133514404,NA,5.857933044433594,NA,NA,NA,-4.4618239402771,40.717132568359375,111.45694732666016,399.3863220214844
2156,Diego del Carpio,8,5,0,19873.19921875,NA,0.1615000069141388,NA,5.062594890594482,NA,NA,NA,-5.334714889526367,40.66823959350586,106.7567138671875,371.780517578125
2157,Santiago del Tormes,8,5,0.011363636702299118,19014.748046875,NA,0.1590999960899353,NA,5.017279624938965,NA,NA,NA,-5.374090671539307,40.345977783203125,74.23686218261719,375.55596923828125
2158,Villanueva de Ávila,8,5,0,19446.484375,NA,0.19669999182224274,NA,5.424950122833252,NA,NA,NA,-4.8230977058410645,40.3704833984375,58.423187255859375,434.9658508300781
2159,Abajas,8,9,0,21024.265625,NA,0.3400000035762787,NA,3.367295742034912,NA,NA,NA,-3.585958957672119,42.619102478027344,27.25872039794922,119.78660583496094
2160,Aguas Cándidas,8,9,0.0446428582072258,19685.029296875,NA,0.2921000123023987,NA,4.143134593963623,NA,NA,NA,-3.4972188472747803,42.73395919799805,7.497641563415527,100.82415008544922
2161,Aguilar de Bureba,8,9,0.008928571827709675,21103.939453125,NA,0.43369999527931213,NA,4.234106540679932,NA,NA,NA,-3.332578420639038,42.59153366088867,25.876121520996094,116.27835083007812
2162,Albillos,8,9,0,20353.31640625,NA,0.5764000415802002,NA,5.407171726226807,NA,NA,NA,-3.7886643409729004,42.28505325317383,74.2236328125,169.0065460205078
2163,Barbadillo del Pez,8,9,0,19551.337890625,NA,0.257999986410141,NA,4.317488193511963,NA,NA,NA,-3.2324607372283936,42.1213493347168,40.38161849975586,183.0053253173828
2164,Alcocero de Mola,8,9,0,21074.0546875,NA,0.7347000241279602,NA,3.4965076446533203,NA,NA,NA,-3.356534719467163,42.47357940673828,43.80453872680664,134.03968811035156
2165,Alfoz de Santa Gadea,8,9,0,19250.724609375,NA,0.5625,NA,4.709530353546143,NA,NA,NA,-3.9500370025634766,42.943599700927734,8.97361946105957,71.34181213378906
2166,Altable,8,9,0,19877.734375,NA,0.4068000018596649,NA,3.891820192337036,NA,NA,NA,-3.078723907470703,42.60070037841797,18.404651641845703,109.6956787109375
2167,Barrio de Muñó,8,9,0,20204.44921875,NA,0.4545000195503235,NA,3.465735912322998,NA,NA,NA,-3.9998385906219482,42.17984390258789,71.06937408447266,185.13079833984375
2168,Alfoz de Bricia,8,9,0.02678571455180645,19541.181640625,NA,0.4593999981880188,NA,4.330733299255371,NA,NA,NA,-3.8577682971954346,42.89799499511719,9.552149772644043,76.78557586669922
2169,"Altos, Los",8,9,0.0357142873108387,18984.869140625,2.25,0.625,NA,5.056245803833008,54,0,0.625,-3.6465773582458496,42.7848014831543,7.803329944610596,95.59574890136719
2170,San Martín de Valderaduey,8,49,0,19582.638671875,NA,0.4830999970436096,NA,4.276666164398193,NA,NA,NA,-5.493895530700684,41.79954528808594,40.961605072021484,254.3384552001953
2171,Aranda de Duero,8,9,0.05681818351149559,17115.572265625,1.9390244483947754,0.6363000273704529,0.028878474608063698,10.406230926513672,46.122222900390625,0.109375,0.7317073345184326,-3.684837818145752,41.689945220947266,2.706979751586914,256.6839599609375
2172,Arandilla,8,9,0,18884.3125,NA,0.3447999954223633,NA,5.1873860359191895,NA,NA,NA,-3.4271390438079834,41.732234954833984,15.876577377319336,243.74136352539062
2173,Arcos,8,9,0.011363636702299118,18134.77734375,NA,0.5801999568939209,NA,7.329749584197998,NA,NA,NA,-3.75834321975708,42.24626159667969,79.94563293457031,174.9066619873047
2174,Arenillas de Riopisuerga,8,9,0,18884.3125,NA,0.6614000201225281,NA,5.1873860359191895,NA,NA,NA,-4.223269939422607,42.34950637817383,70.49195098876953,157.16941833496094
2175,Arija,8,9,0,20791.056640625,NA,0.5778999924659729,NA,5.03043794631958,NA,NA,NA,-3.950979232788086,42.98713684082031,9.920964241027832,64.932098388671875
2176,Carabantes,8,42,0,20491.759765625,NA,0.2856999933719635,NA,3.0910425186157227,NA,NA,NA,-1.9946659803390503,41.55099868774414,42.17164611816406,261.3993835449219
2177,Arlanzón,8,9,0,19233.26171875,NA,0.48729997873306274,NA,6.091310024261475,NA,NA,NA,-3.435068368911743,42.338809967041016,64.14167785644531,155.94764709472656
