unit,geo,time,values
PER_KM2,FRI3,2019-01-01,70
PER_KM2,FRJ1,2019-01-01,104.4
PER_KM2,FRJ2,2019-01-01,67.8
PER_KM2,FRK1,2019-01-01,52.6
PER_KM2,FRK2,2019-01-01,150.9
PER_KM2,FRL0,2019-01-01,162.4
PER_KM2,FRM0,2019-01-01,39.6
PER_KM2,FRY1,2019-01-01,247
PER_KM2,FRY2,2019-01-01,328.6
PER_KM2,FRY3,2019-01-01,3.4
PER_KM2,FRY4,2019-01-01,345.7
PER_KM2,FRY5,2019-01-01,750.8
PER_KM2,HR03,2019-01-01,56
PER_KM2,HR04,2019-01-01,85.8
PER_KM2,HU11,2019-01-01,3433.8
PER_KM2,HU12,2019-01-01,205.1
PER_KM2,HU21,2019-01-01,99.1
PER_KM2,HU22,2019-01-01,88.6
PER_KM2,HU23,2019-01-01,63.7
PER_KM2,HU31,2019-01-01,84.4
PER_KM2,HU32,2019-01-01,83.1
PER_KM2,HU33,2019-01-01,68.1
PER_KM2,IE04,2019-01-01,35
PER_KM2,IE05,2019-01-01,55.6
PER_KM2,IE06,2019-01-01,169.8
PER_KM2,IS00,2019-01-01,3.6
PER_KM2,ITC1,2019-01-01,172.3
PER_KM2,ITC2,2019-01-01,38.6
PER_KM2,ITC3,2019-01-01,284.3
PER_KM2,ITC4,2019-01-01,435.8
PER_KM2,ITF1,2019-01-01,120.5
PER_KM2,ITF2,2019-01-01,68.2
PER_KM2,ITF3,2019-01-01,422.2
PER_KM2,ITF4,2019-01-01,206.8
PER_KM2,ITF5,2019-01-01,55.7
PER_KM2,ITF6,2019-01-01,126.5
PER_KM2,ITG1,2019-01-01,192.1
PER_KM2,ITG2,2019-01-01,68.3
PER_KM2,ITH1,2019-01-01,72.2
PER_KM2,ITH2,2019-01-01,88.2
PER_KM2,ITH3,2019-01-01,282
PER_KM2,ITH4,2019-01-01,159.9
PER_KM2,ITH5,2019-01-01,201.9
PER_KM2,ITI1,2019-01-01,162.7
PER_KM2,ITI2,2019-01-01,105.5
PER_KM2,ITI3,2019-01-01,161.9
PER_KM2,ITI4,2019-01-01,343
PER_KM2,LI00,2019-01-01,244.1
PER_KM2,LT01,2019-01-01,86.6
PER_KM2,LT02,2019-01-01,37.2
PER_KM2,LU00,2019-01-01,239.8
PER_KM2,LV00,2019-01-01,30.2
PER_KM2,ME00,2019-01-01,45.7
PER_KM2,MK00,2019-01-01,83.4
PER_KM2,MT00,2019-01-01,1595.1
PER_KM2,NL11,2019-01-01,247.9
PER_KM2,NL12,2019-01-01,191
PER_KM2,NL13,2019-01-01,184.5
PER_KM2,NL21,2019-01-01,344.9
PER_KM2,NL22,2019-01-01,415.8
PER_KM2,NL23,2019-01-01,292.5
PER_KM2,NL31,2019-01-01,934.6
PER_KM2,NL32,2019-01-01,1041.2
PER_KM2,NL33,2019-01-01,1292.2
PER_KM2,NL34,2019-01-01,212.6
PER_KM2,NL41,2019-01-01,514.8
PER_KM2,NL42,2019-01-01,517.7
PER_KM2,NO01,2019-01-01,259.8
PER_KM2,NO02,2019-01-01,7.7
PER_KM2,NO03,2019-01-01,29.4
PER_KM2,NO04,2019-01-01,32.2
PER_KM2,NO05,2019-01-01,19.1
PER_KM2,NO06,2019-01-01,11.8
PER_KM2,NO07,2019-01-01,4.5
PER_KM2,PL21,2019-01-01,224
PER_KM2,PL22,2019-01-01,368.8
PER_KM2,PL41,2019-01-01,117.9
PER_KM2,PL42,2019-01-01,76.6
PER_KM2,PL43,2019-01-01,72.6
PER_KM2,PL51,2019-01-01,144.9
PER_KM2,PL52,2019-01-01,101.4
PER_KM2,PL61,2019-01-01,116.8
PER_KM2,PL62,2019-01-01,61.1
PER_KM2,PL63,2019-01-01,130.6
PER_KM2,PL71,2019-01-01,135.2
PER_KM2,PL72,2019-01-01,105.1
PER_KM2,PL81,2019-01-01,84
PER_KM2,PL82,2019-01-01,117.8
PER_KM2,PL84,2019-01-01,57.5
PER_KM2,PL91,2019-01-01,510.2
PER_KM2,PL92,2019-01-01,79.5
PER_KM2,PT11,2019-01-01,169.3
PER_KM2,PT15,2019-01-01,88.9
PER_KM2,PT16,2019-01-01,79.2
PER_KM2,PT17,2019-01-01,1015.9
PER_KM2,PT18,2019-01-01,22.7
PER_KM2,PT20,2019-01-01,105.3
PER_KM2,PT30,2019-01-01,318
PER_KM2,RO11,2019-01-01,75
PER_KM2,RO12,2019-01-01,68.2
PER_KM2,RO21,2019-01-01,87.5
PER_KM2,RO22,2019-01-01,70.9
PER_KM2,RO31,2019-01-01,86.1
PER_KM2,RO32,2019-01-01,1321.9
PER_KM2,RO41,2019-01-01,66.9
PER_KM2,RO42,2019-01-01,55.7
PER_KM2,RS11,2019-01-01,536.4
PER_KM2,RS12,2019-01-01,87.4
PER_KM2,RS21,2019-01-01,72.4
PER_KM2,RS22,2019-01-01,57.2
PER_KM2,SE11,2019-01-01,361.8
PER_KM2,SE12,2019-01-01,44.7
PER_KM2,SE21,2019-01-01,26.2
PER_KM2,SE22,2019-01-01,110.1
PER_KM2,SE23,2019-01-01,70.1
PER_KM2,SE31,2019-01-01,13.5
PER_KM2,SE32,2019-01-01,5.3
PER_KM2,SE33,2019-01-01,3.4
PER_KM2,SI03,2019-01-01,89
PER_KM2,SI04,2019-01-01,126.9
PER_KM2,SK01,2019-01-01,328.8
PER_KM2,SK02,2019-01-01,123
PER_KM2,SK03,2019-01-01,82.7
PER_KM2,SK04,2019-01-01,103.9
PER_KM2,TR10,2019-01-01,2947.3
PER_KM2,TR21,2019-01-01,97.1
PER_KM2,TR22,2019-01-01,74.4
PER_KM2,TR31,2019-01-01,370.7
PER_KM2,TR32,2019-01-01,98.2
PER_KM2,TR33,2019-01-01,69.3
PER_KM2,TR41,2019-01-01,144.2
PER_KM2,TR42,2019-01-01,195
PER_KM2,TR51,2019-01-01,224.7
PER_KM2,TR52,2019-01-01,51.4
PER_KM2,TR61,2019-01-01,89.5
PER_KM2,TR62,2019-01-01,140.2
PER_KM2,TR63,2019-01-01,143.1
PER_KM2,TR71,2019-01-01,50.9
PER_KM2,TR72,2019-01-01,41.5
PER_KM2,TR81,2019-01-01,110.4
PER_KM2,TR82,2019-01-01,30.5
PER_KM2,TR83,2019-01-01,75.1
PER_KM2,TR90,2019-01-01,77.5
PER_KM2,TRA1,2019-01-01,26.7
PER_KM2,TRA2,2019-01-01,37.8
PER_KM2,TRB1,2019-01-01,48.5
PER_KM2,TRB2,2019-01-01,53.7
PER_KM2,TRC1,2019-01-01,185.7
PER_KM2,TRC2,2019-01-01,111.9
PER_KM2,TRC3,2019-01-01,89.2
